date,importexport_1 (MW),importexport_2 (MW),importexport_3 (MW),importexport_4 (MW),importexport_5 (MW)
3/12/2012 0:00,-1189,-619,-42,47,-1410
3/12/2012 1:00,-1032,-970,-3,81,-1486
3/12/2012 2:00,-1076,-1112,-96,51,-1410
3/12/2012 3:00,-1101,-941,-44,77,-798
3/12/2012 4:00,-1073,-1130,-79,85,-1419
3/12/2012 5:00,-932,-1253,-13,97,-1597
3/12/2012 6:00,-809,-853,-76,6,-1544
3/12/2012 7:00,-969,-579,-92,-4,-1585
3/12/2012 8:00,-1059,-376,-30,-96,-1565
3/12/2012 9:00,-1094,-386,-35,-90,-1301
3/12/2012 10:00,-1149,-405,-44,-12,-1208
3/12/2012 11:00,-927,-647,-29,-79,-1198
3/12/2012 12:00,-869,-703,-80,1,-967
3/12/2012 13:00,-820,-680,-3,-11,-530
3/12/2012 14:00,-903,-681,-53,-52,-1147
3/12/2012 15:00,-935,-593,-36,-62,-747
3/12/2012 16:00,-878,-688,-64,-4,-1176
3/12/2012 17:00,-1092,-469,-73,7,-1334
3/12/2012 18:00,-999,-280,-3,-48,-1511
3/12/2012 19:00,-1106,-356,-42,-52,-1551
3/12/2012 20:00,-1109,-428,-32,-88,-1302
3/12/2012 21:00,-1064,-549,-79,-20,-814
3/12/2012 22:00,-1019,-653,-78,127,-1107
3/12/2012 23:00,-928,-776,-48,73,-700
3/13/2012 0:00,-983,-863,-10,-90,-397
3/13/2012 1:00,-906,-803,-101,-47,-508
3/13/2012 2:00,-1058,-956,-105,-21,-280
3/13/2012 3:00,-1054,-1093,-48,-10,-531
3/13/2012 4:00,-1044,-1143,-96,-8,-978
3/13/2012 5:00,-1097,-1110,-44,-10,-916
3/13/2012 6:00,-894,-718,-91,-4,-854
3/13/2012 7:00,-872,-675,-69,-62,-318
3/13/2012 8:00,-1164,-608,12,-112,-416
3/13/2012 9:00,-1177,-587,-81,-45,-270
3/13/2012 10:00,-1261,-336,-27,-5,-309
3/13/2012 11:00,-1235,-492,-23,-22,-443
3/13/2012 12:00,-963,-709,-24,-30,-254
3/13/2012 13:00,-861,-620,-53,-35,75
3/13/2012 14:00,-833,-840,-56,-8,-298
3/13/2012 15:00,-924,-812,-24,-81,-390
3/13/2012 16:00,-833,-928,-27,-3,-670
3/13/2012 17:00,-905,-615,-76,-24,-496
3/13/2012 18:00,-1144,-654,-51,-64,-1397
3/13/2012 19:00,-1036,-392,-30,-85,-1515
3/13/2012 20:00,-1155,-460,-58,-9,-1379
3/13/2012 21:00,-1031,-715,-30,3,-1454
3/13/2012 22:00,-1027,-580,-39,-15,-1501
3/13/2012 23:00,-1046,-694,-80,-34,-976
3/14/2012 0:00,-1105,-862,-36,-84,-447
3/14/2012 1:00,-1090,-867,-126,-2,-762
3/14/2012 2:00,-1043,-878,-105,-16,-729
3/14/2012 3:00,-1042,-1001,-88,-35,-982
3/14/2012 4:00,-998,-997,-90,73,-1491
3/14/2012 5:00,-890,-950,-14,179,-1517
3/14/2012 6:00,-916,-541,-109,26,-1549
3/14/2012 7:00,-886,-552,-17,-50,-1552
3/14/2012 8:00,-1181,-387,-4,-48,-1425
3/14/2012 9:00,-1106,-354,-2,-108,-932
3/14/2012 10:00,-1005,-485,-5,-100,-1326
3/14/2012 11:00,-1090,-1117,0,-85,-1232
3/14/2012 12:00,-1053,-1142,-4,-78,-944
3/14/2012 13:00,-1001,-908,-6,-93,-656
3/14/2012 14:00,-963,-764,-7,-100,-205
3/14/2012 15:00,-910,-762,-10,-91,-119
3/14/2012 16:00,-762,-481,-8,-105,-34
3/14/2012 17:00,-1110,-514,-9,-57,-346
3/14/2012 18:00,-1138,-450,-8,-58,-1025
3/14/2012 19:00,-1081,-245,-5,0,-1217
3/14/2012 20:00,-1211,-474,-4,-36,-1194
3/14/2012 21:00,-1122,-557,-6,-88,-538
3/14/2012 22:00,-1058,-750,-7,-10,-185
3/14/2012 23:00,-1036,-998,-8,-104,-424
3/15/2012 0:00,-975,-1183,-10,-24,-795
3/15/2012 1:00,-1007,-1167,1,-46,-675
3/15/2012 2:00,-996,-1171,1,-62,-479
3/15/2012 3:00,-1000,-1081,-2,-105,-422
3/15/2012 4:00,-967,-934,-9,-100,-534
3/15/2012 5:00,-1017,-998,-7,-84,-1248
3/15/2012 6:00,-838,-740,-12,-112,-289
3/15/2012 7:00,-853,-766,0,-128,-702
3/15/2012 8:00,-1054,-707,-1,-127,-770
3/15/2012 9:00,-1060,-580,-11,-121,-504
3/15/2012 10:00,-1054,-343,-10,-128,-505
3/15/2012 11:00,-1170,-315,-9,-99,-406
3/15/2012 12:00,-1057,-372,-3,-103,-525
3/15/2012 13:00,-1004,-513,1,-104,-250
3/15/2012 14:00,-943,-602,-12,-109,-25
3/15/2012 15:00,-801,-555,-11,-101,-316
3/15/2012 16:00,-855,-496,-11,-119,-301
3/15/2012 17:00,-901,-493,-5,-124,-363
3/15/2012 18:00,-839,-648,-8,-108,-778
3/15/2012 19:00,-876,-501,-9,-86,-1341
3/15/2012 20:00,-832,-543,-5,-62,-1416
3/15/2012 21:00,-970,-459,-75,-50,-1540
3/15/2012 22:00,-1028,-648,-59,-64,-1241
3/15/2012 23:00,-832,-994,-50,-4,-1442
3/16/2012 0:00,-860,-1066,-2,-50,-1526
3/16/2012 1:00,-970,-1128,75,-90,-1100
3/16/2012 2:00,-894,-1315,37,-74,-1258
3/16/2012 3:00,-921,-1280,26,-74,-1531
3/16/2012 4:00,-900,-1263,-9,-50,-1674
3/16/2012 5:00,-873,-1193,-47,17,-1682
3/16/2012 6:00,-1007,-793,2,76,-1686
3/16/2012 7:00,-1092,-802,-62,-40,-1687
3/16/2012 8:00,-1142,-752,-33,-18,-1676
3/16/2012 9:00,-1130,-540,-45,-4,-1236
3/16/2012 10:00,-1054,-589,-83,10,-1411
3/16/2012 11:00,-1041,-780,-90,10,-1262
3/16/2012 12:00,-1089,-914,-61,24,-1322
3/16/2012 13:00,-1048,-889,-78,16,-842
3/16/2012 14:00,-1038,-837,-68,-12,-613
3/16/2012 15:00,-958,-768,-4,-43,-787
3/16/2012 16:00,-957,-862,22,-130,-1111
3/16/2012 17:00,-769,-633,28,-135,-556
3/16/2012 18:00,-793,-842,-7,-110,-784
3/16/2012 19:00,-766,-897,17,-114,-1499
3/16/2012 20:00,-705,-596,-29,-84,-1020
3/16/2012 21:00,-984,-905,-32,-85,-1639
3/16/2012 22:00,-871,-1100,-28,-96,-1691
3/16/2012 23:00,-783,-1293,-123,-12,-1510
3/17/2012 0:00,-904,-1184,-84,-32,-1610
3/17/2012 1:00,-876,-1220,-47,-58,-1660
3/17/2012 2:00,-816,-1180,-60,-40,-1415
3/17/2012 3:00,-820,-1135,-4,19,-1048
3/17/2012 4:00,-802,-1063,3,82,-782
3/17/2012 5:00,-952,-1206,-76,103,-1334
3/17/2012 6:00,-997,-1040,-96,17,-1713
3/17/2012 7:00,-996,-1048,-47,-68,-1393
3/17/2012 8:00,-918,-1208,-22,-26,-1653
3/17/2012 9:00,-1027,-1127,-72,-25,-1328
3/17/2012 10:00,-1123,-1261,-77,-4,-1633
3/17/2012 11:00,-1138,-1151,-60,8,-1592
3/17/2012 12:00,-1140,-1106,-64,4,-1330
3/17/2012 13:00,-1182,-1058,-39,-22,-999
3/17/2012 14:00,-1180,-1223,-60,-50,-955
3/17/2012 15:00,-887,-1289,-42,-6,-1533
3/17/2012 16:00,-833,-1293,-40,-50,-1524
3/17/2012 17:00,-561,-1091,-43,-76,-622
3/17/2012 18:00,-568,-1207,-4,-16,-1078
3/17/2012 19:00,-726,-1233,1,-78,-1654
3/17/2012 20:00,-686,-1013,-2,-106,-1057
3/17/2012 21:00,-993,-903,-66,-15,-1295
3/17/2012 22:00,-1044,-1079,-75,28,-924
3/17/2012 23:00,-785,-1233,-38,54,-1336
3/18/2012 0:00,-1207,-896,11,-22,-1544
3/18/2012 1:00,-1221,-886,34,-50,-1498
3/18/2012 2:00,-1212,-998,31,-42,-1369
3/18/2012 3:00,-1217,-1002,6,47,-1483
3/18/2012 4:00,-1183,-1044,-40,-6,-1202
3/18/2012 5:00,-921,-945,-6,16,-866
3/18/2012 6:00,-1063,-850,-34,40,-524
3/18/2012 7:00,-791,-1059,-2,-48,-836
3/18/2012 8:00,-916,-1008,-5,-68,-930
3/18/2012 9:00,-957,-792,-43,-77,-1186
3/18/2012 10:00,-1002,-714,-37,-106,-1231
3/18/2012 11:00,-946,-837,-44,-107,-1336
3/18/2012 12:00,-926,-810,-49,-90,-1389
3/18/2012 13:00,-925,-845,-56,-104,-789
3/18/2012 14:00,-894,-895,-8,-44,-703
3/18/2012 15:00,-798,-944,-53,-62,-937
3/18/2012 16:00,-878,-740,-4,-15,-1363
3/18/2012 17:00,-793,-716,0,2,-1456
3/18/2012 18:00,-853,-871,-16,8,-1605
3/18/2012 19:00,-1008,-534,0,-12,-1611
3/18/2012 20:00,-1044,-488,2,-72,-1602
3/18/2012 21:00,-958,-737,-77,-16,-1530
3/18/2012 22:00,-1099,-873,-2,2,-1249
3/18/2012 23:00,-1041,-919,-27,22,-538
3/19/2012 0:00,-1080,-827,-39,4,-759
3/19/2012 1:00,-1143,-738,-87,-34,-614
3/19/2012 2:00,-1053,-907,-64,-57,-371
3/19/2012 3:00,-1090,-924,-53,65,-508
3/19/2012 4:00,-962,-981,-47,83,-803
3/19/2012 5:00,-976,-1042,-18,30,-1487
3/19/2012 6:00,-802,-1087,-48,-20,-1262
3/19/2012 7:00,-761,-1359,-91,-50,-1363
3/19/2012 8:00,-1029,-1113,-33,-60,-715
3/19/2012 9:00,-1104,-862,-32,0,-440
3/19/2012 10:00,-1138,-805,-30,16,-1087
3/19/2012 11:00,-1058,-912,-59,32,-899
3/19/2012 12:00,-871,-1022,-58,26,-638
3/19/2012 13:00,-923,-1116,-68,23,-620
3/19/2012 14:00,-998,-1131,-68,32,-546
3/19/2012 15:00,-932,-1077,0,37,-770
3/19/2012 16:00,-815,-1121,-69,61,-465
3/19/2012 17:00,-898,-1084,-35,-86,-1138
3/19/2012 18:00,-928,-1079,-14,-20,-1330
3/19/2012 19:00,-1141,-1007,-48,-88,-1556
3/19/2012 20:00,-1026,-1013,-32,0,-1534
3/19/2012 21:00,-967,-1015,-30,7,-1376
3/19/2012 22:00,-901,-1025,53,-38,-1346
3/19/2012 23:00,-873,-944,-101,-44,-756
3/20/2012 0:00,-861,-947,33,-68,-215
3/20/2012 1:00,-966,-968,34,-76,-56
3/20/2012 2:00,-957,-993,48,-78,-654
3/20/2012 3:00,-1058,-981,40,-82,-360
3/20/2012 4:00,-978,-934,28,46,-290
3/20/2012 5:00,-978,-1054,63,90,-1087
3/20/2012 6:00,-1036,-911,-39,32,-1060
3/20/2012 7:00,-2156,-1876,-140,-22,-1900
3/20/2012 8:00,0,0,0,0,0
3/20/2012 9:00,-965,-1027,-66,67,-1383
3/20/2012 10:00,-985,-1006,-51,30,-1411
3/20/2012 11:00,-955,-886,-46,26,-1001
3/20/2012 12:00,-958,-942,-59,44,-1037
3/20/2012 13:00,-1075,-995,-30,59,-736
3/20/2012 14:00,-877,-1172,-79,67,-478
3/20/2012 15:00,-711,-1290,-87,48,-494
3/20/2012 16:00,-966,-807,-129,4,-634
3/20/2012 17:00,-1008,-578,-96,-38,-1088
3/20/2012 18:00,-961,-626,-93,-30,-1597
3/20/2012 19:00,-1078,-454,-89,-25,-1663
3/20/2012 20:00,-1006,-575,-39,-36,-1637
3/20/2012 21:00,-952,-334,-87,-8,-1212
3/20/2012 22:00,-986,-404,17,-64,-907
3/20/2012 23:00,-936,-559,-11,-72,-740
3/21/2012 0:00,-941,-719,58,-74,-797
3/21/2012 1:00,-974,-809,36,37,-874
3/21/2012 2:00,-1027,-925,-70,0,-717
3/21/2012 3:00,-1063,-724,-77,-6,-330
3/21/2012 4:00,-1086,-834,-30,-4,-1048
3/21/2012 5:00,-1054,-716,-93,22,-1602
3/21/2012 6:00,-1165,-603,-53,-71,-1575
3/21/2012 7:00,-935,-630,-74,-68,-1567
3/21/2012 8:00,-1170,-808,-90,-67,-1429
3/21/2012 9:00,-1120,-800,-53,-88,-1433
3/21/2012 10:00,-1103,-865,-53,-80,-1516
3/21/2012 11:00,-1141,-824,-27,-86,-886
3/21/2012 12:00,-2344,-926,-65,-36,-1035
3/21/2012 13:00,-1032,-803,-69,56,-691
3/21/2012 14:00,-981,-764,-72,64,-771
3/21/2012 15:00,-921,-674,-127,-48,-276
3/21/2012 16:00,-818,-698,-128,-90,-43
3/21/2012 17:00,-747,-869,-120,-58,-591
3/21/2012 18:00,-988,-750,-27,-67,-1345
3/21/2012 19:00,-923,-553,2,-9,-1631
3/21/2012 20:00,-943,-550,0,13,-1608
3/21/2012 21:00,-734,-686,-74,15,-1606
3/21/2012 22:00,-598,-676,-75,6,-1469
3/21/2012 23:00,-803,-722,-8,65,-1574
3/22/2012 0:00,-694,-889,-73,101,-1598
3/22/2012 1:00,-699,-799,-2,83,-968
3/22/2012 2:00,-672,-717,-77,87,-679
3/22/2012 3:00,-894,-771,-76,69,-212
3/22/2012 4:00,-928,-738,-4,65,-486
3/22/2012 5:00,-947,-653,-100,82,-1346
3/22/2012 6:00,-1128,-656,-31,-11,-1542
3/22/2012 7:00,-1199,-673,-12,-2,-1582
3/22/2012 8:00,-1077,-967,-29,45,-1590
3/22/2012 9:00,-980,-1104,-27,-31,-1539
3/22/2012 10:00,-1035,-1011,-29,31,-1451
3/22/2012 11:00,-1152,-795,-99,4,-1234
3/22/2012 12:00,-1140,-976,-59,-19,-1182
3/22/2012 13:00,-1148,-1086,13,85,-970
3/22/2012 14:00,-1122,-884,-42,110,-715
3/22/2012 15:00,-1031,-793,-44,-16,-782
3/22/2012 16:00,-834,-747,-78,-42,-752
3/22/2012 17:00,-764,-719,-89,37,-1238
3/22/2012 18:00,-756,-848,-30,-3,-1325
3/22/2012 19:00,-772,-660,-25,-40,-1135
3/22/2012 20:00,-889,-879,-50,-64,-1404
3/22/2012 21:00,-758,-928,9,33,-1358
3/22/2012 22:00,-787,-1053,-35,-68,-991
3/22/2012 23:00,-774,-1309,-117,-12,-896
3/23/2012 0:00,-815,-1362,-52,32,-1570
3/23/2012 1:00,-842,-1403,-38,10,-1548
3/23/2012 2:00,-773,-1421,25,41,-1473
3/23/2012 3:00,-878,-1120,-22,59,-1424
3/23/2012 4:00,-1067,-1151,-43,-1,-1010
3/23/2012 5:00,-1097,-1015,-59,-50,-664
3/23/2012 6:00,-991,-913,-59,-24,-510
3/23/2012 7:00,-1007,-1077,20,-76,-778
3/23/2012 8:00,-975,-1089,9,-78,-580
3/23/2012 9:00,-1026,-923,-81,-44,-526
3/23/2012 10:00,-1172,-1210,-24,28,-961
3/23/2012 11:00,-1109,-1143,0,43,-923
3/23/2012 12:00,-1076,-951,-24,-74,-1050
3/23/2012 13:00,-1103,-984,-38,-6,-916
3/23/2012 14:00,-1023,-1016,-16,2,-374
3/23/2012 15:00,-971,-1316,-18,40,-1225
3/23/2012 16:00,-898,-1210,-15,-18,-1536
3/23/2012 17:00,-909,-1137,-32,-34,-1539
3/23/2012 18:00,-915,-1156,0,-118,-1200
3/23/2012 19:00,-1090,-1052,78,-153,-962
3/23/2012 20:00,-952,-1103,-49,-86,-1182
3/23/2012 21:00,-870,-1242,-31,32,-1169
3/23/2012 22:00,-954,-1244,-49,38,-856
3/23/2012 23:00,-832,-1308,-52,53,-924
3/24/2012 0:00,-894,-1299,-6,-68,-612
3/24/2012 1:00,-883,-1312,31,-128,-382
3/24/2012 2:00,-846,-1377,50,-126,-372
3/24/2012 3:00,-864,-1362,63,-141,-330
3/24/2012 4:00,-936,-1246,10,-108,-523
3/24/2012 5:00,-992,-1074,18,-124,-825
3/24/2012 6:00,-980,-1200,21,-133,-514
3/24/2012 7:00,-749,-1362,3,-96,-828
3/24/2012 8:00,-846,-1133,22,14,-674
3/24/2012 9:00,-778,-1084,0,32,-747
3/24/2012 10:00,-922,-1179,2,-37,-790
3/24/2012 11:00,-919,-1073,-15,31,-689
3/24/2012 12:00,-1005,-1013,-12,85,-547
3/24/2012 13:00,-1080,-953,-15,22,-464
3/24/2012 14:00,-1074,-1001,-26,-30,-514
3/24/2012 15:00,-1066,-954,-20,-14,-853
3/24/2012 16:00,-1027,-1031,-39,-14,-1170
3/24/2012 17:00,-951,-1101,-56,-58,-1334
3/24/2012 18:00,-811,-1217,-32,-96,-1111
3/24/2012 19:00,-882,-1139,-58,-68,-1168
3/24/2012 20:00,-1003,-1011,-98,21,-504
3/24/2012 21:00,-1022,-1016,-66,78,-372
3/24/2012 22:00,-1094,-996,-9,-54,17
3/24/2012 23:00,-1217,-986,7,-73,106
3/25/2012 0:00,-1123,-1072,-12,-54,102
3/25/2012 1:00,-889,-1291,8,-62,102
3/25/2012 2:00,-903,-1295,22,-56,114
3/25/2012 3:00,-895,-1283,21,-47,96
3/25/2012 4:00,-945,-1246,64,17,-551
3/25/2012 5:00,-944,-1378,18,-24,-1129
3/25/2012 6:00,-973,-1376,-35,-82,-1129
3/25/2012 7:00,-922,-1335,-26,-84,-1119
3/25/2012 8:00,-1062,-1209,-58,-55,-612
3/25/2012 9:00,-1088,-1168,-72,-38,-545
3/25/2012 10:00,-1136,-1111,-62,20,-566
3/25/2012 11:00,-1107,-1166,-56,33,-20
3/25/2012 12:00,-982,-1202,-69,66,-7
3/25/2012 13:00,-946,-1243,-19,14,-92
3/25/2012 14:00,-908,-1338,-57,20,-207
3/25/2012 15:00,-880,-1422,-62,82,-334
3/25/2012 16:00,-898,-1346,-56,90,-28
3/25/2012 17:00,-907,-1229,-70,16,-674
3/25/2012 18:00,-822,-1194,-76,52,-1079
3/25/2012 19:00,-872,-905,-73,58,-1075
3/25/2012 20:00,-1199,-1019,-57,77,-1150
3/25/2012 21:00,-1155,-986,-33,92,-584
3/25/2012 22:00,-983,-1075,-71,72,28
3/25/2012 23:00,-994,-1142,-24,17,125
3/26/2012 0:00,-1083,-937,48,62,131
3/26/2012 1:00,-1060,-911,-6,2,131
3/26/2012 2:00,-1004,-1124,40,24,104
3/26/2012 3:00,-806,-1221,47,70,104
3/26/2012 4:00,-992,-1054,63,43,74
3/26/2012 5:00,-1140,-1031,50,72,-689
3/26/2012 6:00,-1262,-659,24,2,-11
3/26/2012 7:00,-1105,-845,23,-74,20
3/26/2012 8:00,-1026,-509,4,-96,17
3/26/2012 9:00,-1092,-446,23,-38,-34
3/26/2012 10:00,-1101,-666,-16,12,-34
3/26/2012 11:00,-1017,-626,1,-62,-35
3/26/2012 12:00,-1100,-529,-96,-20,126
3/26/2012 13:00,-1022,-543,-53,-14,108
3/26/2012 14:00,-973,-597,-45,-60,-442
3/26/2012 15:00,-964,-730,-63,-66,-370
3/26/2012 16:00,-898,-951,-29,-18,-870
3/26/2012 17:00,-764,-1178,-74,-38,-836
3/26/2012 18:00,-699,-1149,-28,-58,-651
3/26/2012 19:00,-918,-674,-32,-56,-1188
3/26/2012 20:00,-1014,-429,-30,36,-507
3/26/2012 21:00,-1016,-768,-74,-36,-221
3/26/2012 22:00,-1083,-894,-27,-86,-483
3/26/2012 23:00,-1024,-752,60,-152,-103
3/27/2012 0:00,-1145,-812,73,-14,-373
3/27/2012 1:00,-1161,-819,7,-72,-286
3/27/2012 2:00,-1098,-918,78,-52,-501
3/27/2012 3:00,-1066,-991,80,-50,-634
3/27/2012 4:00,-1037,-823,-47,-49,-691
3/27/2012 5:00,-1172,-821,-79,-56,-1176
3/27/2012 6:00,-1075,-763,-31,-94,-1021
3/27/2012 7:00,-992,-594,-81,-26,-1011
3/27/2012 8:00,-1025,-557,-106,2,-1017
3/27/2012 9:00,-1030,-480,-107,-6,-1155
3/27/2012 10:00,-1016,-454,-79,-34,-1196
3/27/2012 11:00,-1044,-503,-80,-32,-884
3/27/2012 12:00,-1094,-534,-79,-33,-1196
3/27/2012 13:00,-712,-472,-80,8,-1208
3/27/2012 14:00,-667,-586,-78,-6,-1206
3/27/2012 15:00,-673,-791,-76,-12,-1203
3/27/2012 16:00,-866,-687,-2,-11,-819
3/27/2012 17:00,-865,-685,1,-3,-1212
3/27/2012 18:00,-798,-775,-4,-2,-1272
3/27/2012 19:00,-787,-652,-4,-5,-1265
3/27/2012 20:00,-892,-495,-62,11,-1256
3/27/2012 21:00,-851,-596,-88,11,-1248
3/27/2012 22:00,-885,-784,-84,9,-1230
3/27/2012 23:00,-861,-526,-2,52,-765
3/28/2012 0:00,-1019,-613,0,59,-990
3/28/2012 1:00,-1094,-531,-6,80,-634
3/28/2012 2:00,-1028,-801,-40,-38,-1013
3/28/2012 3:00,-987,-726,-39,-20,-618
3/28/2012 4:00,-996,-775,-43,-28,-1069
3/28/2012 5:00,-1041,-784,-89,60,-1149
3/28/2012 6:00,-910,-688,-10,-22,-1183
3/28/2012 7:00,-908,-662,-11,-16,-1250
3/28/2012 8:00,-918,-663,-42,-6,-1258
3/28/2012 9:00,-886,-613,-80,-8,-1205
3/28/2012 10:00,-860,-671,-78,-48,-1249
3/28/2012 11:00,-921,-513,-55,-56,-1259
3/28/2012 12:00,-862,-420,-4,-8,-1221
3/28/2012 13:00,-645,-505,-2,0,-1211
3/28/2012 14:00,-556,-624,-78,9,-986
3/28/2012 15:00,-714,-835,-80,-34,-1152
3/28/2012 16:00,-725,-801,-46,-24,-1225
3/28/2012 17:00,-374,-809,0,-46,-1087
3/28/2012 18:00,-303,-802,-3,-38,-792
3/28/2012 19:00,-371,-895,-27,-56,-1006
3/28/2012 20:00,-503,-820,16,-70,-882
3/28/2012 21:00,-675,-912,-3,-86,-619
3/28/2012 22:00,-684,-880,62,-60,-725
3/28/2012 23:00,-425,-1277,78,-60,-402
3/29/2012 0:00,-399,-1040,-5,-98,-283
3/29/2012 1:00,-516,-973,-16,-127,-119
3/29/2012 2:00,-569,-971,-12,-122,110
3/29/2012 3:00,-509,-1132,52,-116,42
3/29/2012 4:00,-520,-1111,-9,-104,0
3/29/2012 5:00,-593,-1059,-49,-92,-258
3/29/2012 6:00,-482,-1129,-12,-11,54
3/29/2012 7:00,-345,-1275,17,-1,-242
3/29/2012 8:00,-281,-1268,5,40,-603
3/29/2012 9:00,-513,-1044,-4,-54,-396
3/29/2012 10:00,-477,-1072,-65,-44,-531
3/29/2012 11:00,-427,-1000,-40,-15,-683
3/29/2012 12:00,-489,-1177,79,-82,-658
3/29/2012 13:00,-504,-1125,9,-77,-943
3/29/2012 14:00,-628,-1238,-13,-86,-1422
3/29/2012 15:00,-579,-1133,-7,-110,-1239
3/29/2012 16:00,-419,-863,71,-102,-1068
3/29/2012 17:00,-336,-802,-10,-82,-999
3/29/2012 18:00,-282,-917,-30,-76,-1482
3/29/2012 19:00,-317,-813,-25,-82,-1590
3/29/2012 20:00,-326,-722,-30,-76,-1456
3/29/2012 21:00,-445,-656,-88,-50,-988
3/29/2012 22:00,-894,-1121,-14,-108,-1519
3/29/2012 23:00,-1036,-1164,-15,-108,-972
3/30/2012 0:00,-1002,-1239,21,-56,-1001
3/30/2012 1:00,-1054,-1152,53,-70,-426
3/30/2012 2:00,-1006,-1205,-15,-107,55
3/30/2012 3:00,-860,-1324,32,-118,-88
3/30/2012 4:00,-905,-1290,22,-114,-241
3/30/2012 5:00,-926,-1263,1,-10,-798
3/30/2012 6:00,-844,-1359,25,14,-769
3/30/2012 7:00,-955,-1341,36,-6,-915
3/30/2012 8:00,-1063,-1320,0,-6,-455
3/30/2012 9:00,-1071,-1230,0,32,-262
3/30/2012 10:00,-1042,-1324,64,64,-14
3/30/2012 11:00,-1088,-1069,-25,-28,-9
3/30/2012 12:00,-1167,-927,72,-96,-12
3/30/2012 13:00,-1195,-845,77,-114,-11
3/30/2012 14:00,-1094,-1145,76,-97,-15
3/30/2012 15:00,-1039,-1223,50,-64,-17
3/30/2012 16:00,-860,-1378,77,-72,-19
3/30/2012 17:00,-922,-1043,-26,-66,-174
3/30/2012 18:00,-872,-1036,-1,-90,-33
3/30/2012 19:00,-820,-1092,-38,-21,-39
3/30/2012 20:00,-911,-865,-17,-35,-55
3/30/2012 21:00,-966,-756,-1,-62,-47
3/30/2012 22:00,-910,-1036,39,-33,-5
3/30/2012 23:00,-877,-840,57,-72,1
3/31/2012 0:00,-1010,-701,54,9,13
3/31/2012 1:00,-1014,-649,56,13,16
3/31/2012 2:00,-1105,-604,36,41,18
3/31/2012 3:00,-967,-1019,36,81,20
3/31/2012 4:00,-992,-992,26,49,-21
3/31/2012 5:00,-1023,-1119,24,29,-471
3/31/2012 6:00,-937,-857,0,47,-833
3/31/2012 7:00,-813,-1189,2,92,-1187
3/31/2012 8:00,-803,-1161,24,10,-1093
3/31/2012 9:00,-821,-919,21,-4,-970
3/31/2012 10:00,-975,-965,-32,-12,-454
3/31/2012 11:00,-920,-866,10,19,-709
3/31/2012 12:00,-1025,-809,-10,23,-830
3/31/2012 13:00,-961,-862,-26,30,-847
3/31/2012 14:00,-944,-731,-103,21,-510
3/31/2012 15:00,-932,-706,-28,-74,-716
3/31/2012 16:00,-817,-775,-28,-84,-734
3/31/2012 17:00,-862,-776,-70,-60,-1145
3/31/2012 18:00,-744,-677,-72,-59,-1288
3/31/2012 19:00,-646,-785,-92,-47,-1376
3/31/2012 20:00,-494,-582,-29,4,-1530
3/31/2012 21:00,-835,-729,-47,108,-1558
3/31/2012 22:00,-1049,-709,-37,110,-1507
3/31/2012 23:00,-1103,-813,-23,21,-1165
4/1/2012 0:00,-970,-762,44,3,-1109
4/1/2012 1:00,-1149,-813,-27,1,-1036
4/1/2012 2:00,-1102,-1015,-1,-50,-1108
4/1/2012 3:00,-819,-734,2,71,-764
4/1/2012 4:00,-946,-737,4,-19,-1143
4/1/2012 5:00,-1102,-811,32,120,-1145
4/1/2012 6:00,-1071,-640,1,-12,-1148
4/1/2012 7:00,-1019,-706,-2,-106,-1151
4/1/2012 8:00,-870,-733,-36,-28,-1157
4/1/2012 9:00,-839,-802,-119,-6,-1011
4/1/2012 10:00,-620,-795,-13,-5,-488
4/1/2012 11:00,-755,-841,-1,-6,-460
4/1/2012 12:00,-847,-784,-109,6,-464
4/1/2012 13:00,-796,-800,-4,-10,-467
4/1/2012 14:00,-746,-786,-76,-2,-473
4/1/2012 15:00,-492,-697,-1,-6,-470
4/1/2012 16:00,-448,-718,-37,8,-479
4/1/2012 17:00,-393,-589,-40,6,-951
4/1/2012 18:00,-313,-830,-2,-9,-1087
4/1/2012 19:00,-665,-717,-42,84,-1414
4/1/2012 20:00,-763,-516,0,10,-1554
4/1/2012 21:00,-745,-510,4,6,-1596
4/1/2012 22:00,-696,-496,-2,9,-1593
4/1/2012 23:00,-753,-735,-4,66,-1589
4/2/2012 0:00,-979,-679,2,75,-1560
4/2/2012 1:00,-905,-876,-25,50,-1594
4/2/2012 2:00,-889,-1019,-11,86,-1592
4/2/2012 3:00,-872,-1029,76,-85,-1592
4/2/2012 4:00,-937,-1013,-6,-5,-1550
4/2/2012 5:00,-899,-1132,-11,8,-1540
4/2/2012 6:00,-1000,-984,-27,-6,-1443
4/2/2012 7:00,-1029,-1000,-59,-64,-1446
4/2/2012 8:00,-1036,-943,-29,-68,-1463
4/2/2012 9:00,-973,-828,-31,-34,-1487
4/2/2012 10:00,-983,-792,3,6,-1509
4/2/2012 11:00,-993,-850,-27,-2,-1535
4/2/2012 12:00,-919,-952,-24,-64,-1532
4/2/2012 13:00,-1011,-1255,-36,95,-1555
4/2/2012 14:00,-946,-972,1,119,-1538
4/2/2012 15:00,-956,-1016,-1,103,-1533
4/2/2012 16:00,-889,-1003,-1,94,-1519
4/2/2012 17:00,-930,-941,1,14,-1180
4/2/2012 18:00,-845,-1162,0,4,-1342
4/2/2012 19:00,-839,-922,-4,76,-1489
